ROUTE,DAY,DELAY
LAS-SNA,SUN,2456
LAS-MCI,SUN,2943
LAS-LGB,SUN,2129
LAS-LAX,SUN,33962
LAS-MSY,SUN,879
LAS-SDF,SUN,1046
LAS-LBB,SUN,773
LAS-MEM,SUN,0
LAS-OAK,SUN,6897
LAS-MIA,SUN,3801
LAS-MAF,SUN,1281
LAS-MSP,SUN,3282
LAS-BNA,SUN,1575
LAS-EWR,SUN,2368
LAS-SJC,SUN,4024
LAS-ONT,SUN,2962
LAS-MCO,SUN,1092
LAS-PHL,SUN,4085
LAS-PHX,SUN,9682
LAS-PIT,SUN,515
LAS-PDX,SUN,2554
LAS-RDU,SUN,485
LAS-RNO,SUN,4087
LAS-AMA,SUN,683
LAS-DCA,SUN,518
LAS-SMF,SUN,4057
LAS-SLC,SUN,7213
LAS-SAT,SUN,2614
LAS-SAN,SUN,9011
LAS-SFO,SUN,28658
LAS-SEA,SUN,4797
LAS-GEG,SUN,409
LAS-STL,SUN,2332
LAS-TPA,SUN,1130
LAS-TUS,SUN,1508
LAS-TUL,SUN,655
LAS-IAD,SUN,2355
LAS-ICT,SUN,581
LAS-OKC,SUN,1316
LAS-HOU,SUN,2616
MIA-AUS,SUN,387
MIA-BWI,SUN,3176
MIA-BHM,SUN,732
MIA-BDL,SUN,853
MIA-CHS,SUN,735
MIA-CLT,SUN,2720
MIA-ORD,SUN,7878
MIA-CVG,SUN,396
MIA-CLE,SUN,1136
MIA-DFW,SUN,8088
MIA-DEN,SUN,1876
MIA-DTW,SUN,1359
MIA-EGE,SUN,61
MIA-GNV,SUN,1023
MIA-BOS,SUN,6550
MIA-IAH,SUN,6600
MIA-ATL,SUN,6404
MIA-JAX,SUN,355
MIA-JFK,SUN,9033
MIA-CMH,SUN,829
MIA-MCI,SUN,548
MIA-EYW,SUN,588
MIA-LGA,SUN,11349
MIA-LAX,SUN,6717
MIA-MSY,SUN,1158
MIA-LAS,SUN,2956
MIA-MEM,SUN,25
MIA-MSP,SUN,2288
MIA-BNA,SUN,132
MIA-EWR,SUN,6098
MIA-ORF,SUN,101
MIA-MCO,SUN,7624
MIA-PNS,SUN,634
MIA-PHL,SUN,5907
MIA-PHX,SUN,846
MIA-GSO,SUN,176
MIA-RDU,SUN,2333
MIA-RIC,SUN,423
MIA-DCA,SUN,6157
MIA-SLC,SUN,335
MIA-SAT,SUN,673
MIA-SAN,SUN,784
MIA-SFO,SUN,2995
MIA-SEA,SUN,691
MIA-STL,SUN,2306
MIA-TLH,SUN,136
MIA-TPA,SUN,4827
MIA-IAD,SUN,2378
MSP-ABR,SUN,333
MSP-ALB,SUN,266
MSP-ABQ,SUN,277
MSP-ATW,SUN,386
MSP-ASE,SUN,51
MSP-AUS,SUN,261
MSP-GRB,SUN,1156
MSP-BWI,SUN,1573
MSP-BJI,SUN,277
MSP-BIL,SUN,197
MSP-FNT,SUN,395
MSP-BIS,SUN,1661
MSP-LEX,SUN,87
MSP-BOI,SUN,1798
MSP-BDL,SUN,552
MSP-BRD,SUN,172
MSP-BUF,SUN,459
MSP-LAN,SUN,611
MSP-BMI,SUN,77
MSP-CWA,SUN,0
MSP-CLT,SUN,1835
MSP-TVC,SUN,15
MSP-MDW,SUN,2134
MSP-ORD,SUN,13502
MSP-CVG,SUN,318
MSP-CLE,SUN,1461
MSP-DFW,SUN,6692
MSP-MSN,SUN,1329
MSP-HNL,SUN,15
MSP-DEN,SUN,5460
MSP-DSM,SUN,70
MSP-DTW,SUN,3198
MSP-DIK,SUN,303
MSP-DLH,SUN,800
MSP-OMA,SUN,1316
MSP-FAI,SUN,75
MSP-INL,SUN,121
MSP-IMT,SUN,210
MSP-FLL,SUN,364
MSP-FWA,SUN,794
MSP-BZN,SUN,669
MSP-BOS,SUN,2445
MSP-MKE,SUN,1934
MSP-PIA,SUN,22
MSP-IAH,SUN,4938
MSP-GRR,SUN,673
MSP-FCA,SUN,53
MSP-GFK,SUN,616
MSP-GTF,SUN,324
MSP-ROC,SUN,239
MSP-ATL,SUN,3095
MSP-FAR,SUN,1684
MSP-HLN,SUN,131
MSP-IND,SUN,429
MSP-JAC,SUN,56
MSP-JAX,SUN,151
MSP-DAY,SUN,731
MSP-FSD,SUN,1276
MSP-JFK,SUN,1048
MSP-CMH,SUN,368
MSP-SNA,SUN,466
MSP-AZO,SUN,142
MSP-MCI,SUN,1440
MSP-LSE,SUN,113
MSP-LGA,SUN,3080
MSP-LNK,SUN,732
MSP-LAX,SUN,4219
MSP-MSY,SUN,33
MSP-SDF,SUN,0
MSP-MBS,SUN,33
MSP-LAS,SUN,4304
MSP-MEM,SUN,373
MSP-MIA,SUN,954
MSP-MOT,SUN,959
MSP-MSO,SUN,238
MSP-BNA,SUN,2077
MSP-EWR,SUN,2633
MSP-ORF,SUN,560
MSP-SJC,SUN,293
MSP-XNA,SUN,66
MSP-MCO,SUN,2723
MSP-PSP,SUN,79
MSP-PHL,SUN,1845
MSP-PHX,SUN,5166
MSP-PIT,SUN,484
MSP-PDX,SUN,1102
MSP-MLI,SUN,67
MSP-RDU,SUN,95
MSP-HIB,SUN,254
MSP-RAP,SUN,2003
MSP-RNO,SUN,0
MSP-RHI,SUN,486
MSP-RIC,SUN,1202
MSP-RST,SUN,478
MSP-DCA,SUN,1433
MSP-SMF,SUN,572
MSP-SLC,SUN,1562
MSP-SAT,SUN,215
MSP-SAN,SUN,907
MSP-SFO,SUN,3727
MSP-SEA,SUN,3376
MSP-ISN,SUN,783
MSP-SBN,SUN,843
MSP-RSW,SUN,1390
MSP-GEG,SUN,514
MSP-STL,SUN,2912
MSP-SYR,SUN,87
MSP-TPA,SUN,635
MSP-ANC,SUN,612
MSP-CID,SUN,690
MSP-TTN,SUN,629
MSP-PSC,SUN,186
MSP-TUS,SUN,28
MSP-TUL,SUN,434
MSP-IAD,SUN,545
MSP-ICT,SUN,469
MSP-OKC,SUN,320
BNA-AUS,SUN,1079
BNA-BWI,SUN,3444
BNA-CHS,SUN,465
BNA-CLT,SUN,329
BNA-MDW,SUN,1845
BNA-ORD,SUN,7063
BNA-CVG,SUN,172
BNA-CLE,SUN,894
BNA-DFW,SUN,4990
BNA-DAL,SUN,1073
BNA-DEN,SUN,2217
BNA-DTW,SUN,1678
BNA-FLL,SUN,785
BNA-BOS,SUN,985
BNA-IAH,SUN,1441
BNA-ATL,SUN,3391
BNA-JAX,SUN,1140
BNA-JFK,SUN,825
BNA-CMH,SUN,824
BNA-MCI,SUN,1290
BNA-LGA,SUN,4197
BNA-LAX,SUN,2549
BNA-MSY,SUN,395
BNA-LAS,SUN,626
BNA-OAK,SUN,0
BNA-MIA,SUN,95
BNA-MSP,SUN,1128
BNA-EWR,SUN,2462
BNA-ECP,SUN,284
BNA-MCO,SUN,2001
BNA-PNS,SUN,485
BNA-PHL,SUN,1639
BNA-PHX,SUN,332
BNA-PIT,SUN,346
BNA-RDU,SUN,743
BNA-DCA,SUN,1024
BNA-SLC,SUN,765
BNA-SAT,SUN,314
BNA-SAN,SUN,421
BNA-SEA,SUN,83
BNA-RSW,SUN,0
BNA-STL,SUN,233
BNA-TPA,SUN,1742
BNA-IAD,SUN,0
BNA-HOU,SUN,1548
EWR-CAK,SUN,270
EWR-ALB,SUN,19
EWR-AVL,SUN,129
EWR-AUS,SUN,1695
EWR-BWI,SUN,139
EWR-BDL,SUN,219
EWR-BUF,SUN,172
EWR-BTV,SUN,426
EWR-CHS,SUN,1161
EWR-CLT,SUN,4096
EWR-TVC,SUN,65
EWR-MDW,SUN,2135
EWR-ORD,SUN,8812
EWR-CVG,SUN,1305
EWR-CLE,SUN,2963
EWR-DFW,SUN,5561
EWR-MSN,SUN,517
EWR-HNL,SUN,459
EWR-DEN,SUN,4960
EWR-DSM,SUN,502
EWR-DTW,SUN,5212
EWR-EGE,SUN,164
EWR-OMA,SUN,751
EWR-FLL,SUN,6616
EWR-BZN,SUN,57
EWR-BOS,SUN,6399
EWR-MKE,SUN,1406
EWR-IAH,SUN,8448
EWR-GRR,SUN,665
EWR-ROC,SUN,278
EWR-GSP,SUN,524
EWR-ATL,SUN,6438
EWR-IND,SUN,624
EWR-JAC,SUN,107
EWR-JAX,SUN,1295
EWR-DAY,SUN,777
EWR-CMH,SUN,1111
EWR-SNA,SUN,877
EWR-MCI,SUN,1418
EWR-LAX,SUN,9474
EWR-MSY,SUN,1663
EWR-SDF,SUN,879
EWR-MHT,SUN,909
EWR-LAS,SUN,3284
EWR-TYS,SUN,898
EWR-MEM,SUN,938
EWR-MIA,SUN,4915
EWR-MSP,SUN,2070
EWR-MTJ,SUN,241
EWR-MYR,SUN,0
EWR-BNA,SUN,2342
EWR-ORF,SUN,301
EWR-XNA,SUN,51
EWR-MCO,SUN,9551
EWR-PBI,SUN,6386
EWR-PHX,SUN,4322
EWR-GSO,SUN,551
EWR-PIT,SUN,227
EWR-PDX,SUN,1156
EWR-PWM,SUN,868
EWR-RDU,SUN,1240
EWR-RIC,SUN,2168
EWR-DCA,SUN,2592
EWR-SLC,SUN,1555
EWR-SAT,SUN,322
EWR-SAN,SUN,1014
EWR-SFO,SUN,10941
EWR-SRQ,SUN,0
EWR-SAV,SUN,1138
EWR-SEA,SUN,1994
EWR-SBN,SUN,688
EWR-RSW,SUN,1939
EWR-STL,SUN,2170
EWR-SYR,SUN,402
EWR-TPA,SUN,4419
EWR-PVD,SUN,233
EWR-TUL,SUN,153
EWR-IAD,SUN,1321
EWR-AVP,SUN,0
EWR-OKC,SUN,305
EWR-HOU,SUN,1068
EWR-HDN,SUN,284
MCO-CAK,SUN,1025
MCO-ALB,SUN,264
MCO-ABQ,SUN,72
MCO-LBE,SUN,832
MCO-ACY,SUN,989
MCO-AUS,SUN,1090
MCO-BWI,SUN,4080
MCO-BHM,SUN,810
MCO-FNT,SUN,470
MCO-BDL,SUN,1603
MCO-BUF,SUN,1142
MCO-CLT,SUN,4185
MCO-MDW,SUN,2764
MCO-ORD,SUN,9503
MCO-CVG,SUN,1483
MCO-CLE,SUN,2490
MCO-DFW,SUN,7863
MCO-DAL,SUN,1141
MCO-DEN,SUN,5625
MCO-DTW,SUN,2743
MCO-OMA,SUN,194
MCO-FLL,SUN,1064
MCO-BOS,SUN,6208
MCO-MKE,SUN,1490
MCO-IAH,SUN,6789
MCO-GRR,SUN,755
MCO-ROC,SUN,199
MCO-MDT,SUN,374
MCO-ATL,SUN,7760
MCO-IND,SUN,1849
MCO-DAY,SUN,1087
MCO-JFK,SUN,18632
MCO-CMH,SUN,729
MCO-MCI,SUN,401
MCO-LGA,SUN,6883
MCO-ISP,SUN,1363
MCO-LAX,SUN,4164
MCO-MSY,SUN,703
MCO-SDF,SUN,502
MCO-MHT,SUN,753
MCO-LAS,SUN,408
MCO-MEM,SUN,729
MCO-MIA,SUN,6130
MCO-MSP,SUN,2212
MCO-BNA,SUN,2008
MCO-ILG,SUN,569
MCO-EWR,SUN,9657
MCO-ORF,SUN,747
MCO-PHL,SUN,8244
MCO-PHX,SUN,870
MCO-PIT,SUN,2303
MCO-RDU,SUN,1076
MCO-RIC,SUN,1379
MCO-DCA,SUN,4702
MCO-SLC,SUN,1155
MCO-SAT,SUN,568
MCO-SAN,SUN,168
MCO-SFO,SUN,1142
MCO-SEA,SUN,0
MCO-STL,SUN,1384
MCO-SWF,SUN,215
MCO-SYR,SUN,555
MCO-PVD,SUN,4333
MCO-TTN,SUN,2829
MCO-IAD,SUN,2867
MCO-HPN,SUN,2091
MCO-HOU,SUN,1286
MCO-ORH,SUN,52
PHL-AUS,SUN,724
PHL-BWI,SUN,76
PHL-BDL,SUN,0
PHL-CHS,SUN,0
PHL-CLT,SUN,4339
PHL-MDW,SUN,1337
PHL-ORD,SUN,8125
PHL-CLE,SUN,235
PHL-DFW,SUN,7973
PHL-DAL,SUN,18
PHL-DEN,SUN,3261
PHL-DTW,SUN,3876
PHL-FLL,SUN,2877
PHL-BOS,SUN,10130
PHL-IAH,SUN,3779
PHL-ATL,SUN,9302
PHL-IND,SUN,612
PHL-JAX,SUN,156
PHL-LGA,SUN,1109
PHL-LAX,SUN,2749
PHL-MSY,SUN,652
PHL-LAS,SUN,3581
PHL-MIA,SUN,6309
PHL-MSP,SUN,3137
PHL-MYR,SUN,605
PHL-BNA,SUN,567
PHL-MCO,SUN,8282
PHL-PBI,SUN,1702
PHL-PHX,SUN,3033
PHL-PIT,SUN,1576
PHL-PDX,SUN,189
PHL-RDU,SUN,1642
PHL-DCA,SUN,704
PHL-SMF,SUN,427
PHL-SLC,SUN,1115
PHL-SAT,SUN,548
PHL-SAN,SUN,848
PHL-SFO,SUN,4002
PHL-SEA,SUN,1101
PHL-RSW,SUN,1332
PHL-STL,SUN,932
PHL-TPA,SUN,3870
PHL-PVD,SUN,266
PHX-ABQ,SUN,2589
PHX-AUS,SUN,3136
PHX-BWI,SUN,2718
PHX-LIT,SUN,145
PHX-BUR,SUN,2781
PHX-BOI,SUN,1370
PHX-BUF,SUN,1003
PHX-CLT,SUN,3372
PHX-MDW,SUN,2193
PHX-ORD,SUN,7603
PHX-CVG,SUN,15
PHX-CLE,SUN,1646
PHX-DFW,SUN,6988
PHX-DAL,SUN,2520
PHX-HNL,SUN,2188
PHX-DEN,SUN,10908
PHX-DSM,SUN,120
PHX-DTW,SUN,4653
PHX-DRO,SUN,713
PHX-ELP,SUN,2158
PHX-KOA,SUN,798
PHX-OMA,SUN,2210
PHX-FLG,SUN,2031
PHX-FLL,SUN,1265
PHX-FAT,SUN,609
PHX-BOS,SUN,2335
PHX-MKE,SUN,1933
PHX-IAH,SUN,5487
PHX-GJT,SUN,1861
PHX-ATL,SUN,3883
PHX-IND,SUN,2802
PHX-JFK,SUN,6525
PHX-CMH,SUN,2074
PHX-SNA,SUN,3370
PHX-OGG,SUN,1317
PHX-MCI,SUN,2795
PHX-LIH,SUN,660
PHX-LGB,SUN,0
PHX-LAX,SUN,17107
PHX-MSY,SUN,251
PHX-SDF,SUN,177
PHX-LAS,SUN,8245
PHX-BFL,SUN,1163
PHX-OAK,SUN,4742
PHX-MIA,SUN,1470
PHX-MSP,SUN,5255
PHX-MRY,SUN,799
PHX-BNA,SUN,1701
PHX-EWR,SUN,2426
PHX-SJC,SUN,3790
PHX-ONT,SUN,4514
PHX-MCO,SUN,2284
PHX-PSP,SUN,2768
PHX-PHL,SUN,3585
PHX-PIT,SUN,1469
PHX-PDX,SUN,3133
PHX-RDU,SUN,186
PHX-RNO,SUN,1802
PHX-DCA,SUN,2076
PHX-SMF,SUN,3369
PHX-SLC,SUN,6324
PHX-SAT,SUN,2409
PHX-SAN,SUN,6230
PHX-SFO,SUN,11479
PHX-SBP,SUN,773
PHX-SBA,SUN,2075
PHX-SEA,SUN,5017
PHX-GEG,SUN,632
PHX-STL,SUN,2931
PHX-TPA,SUN,1943
PHX-ANC,SUN,378
PHX-TUS,SUN,523
PHX-TUL,SUN,1163
PHX-IAD,SUN,162
PHX-OKC,SUN,806
PHX-HOU,SUN,1775
PHX-YUM,SUN,2215
DCA-CAK,SUN,342
DCA-AUS,SUN,481
DCA-BTR,SUN,58
DCA-LEX,SUN,68
DCA-BDL,SUN,1065
DCA-CHS,SUN,1359
DCA-CLT,SUN,2192
DCA-MDW,SUN,2887
DCA-ORD,SUN,8768
DCA-CVG,SUN,134
DCA-CLE,SUN,1377
DCA-DFW,SUN,7786
DCA-DAL,SUN,2850
DCA-DEN,SUN,3657
DCA-DTW,SUN,2369
DCA-FLL,SUN,4048
DCA-BOS,SUN,13939
DCA-MKE,SUN,1019
DCA-IAH,SUN,4542
DCA-ATL,SUN,7892
DCA-IND,SUN,860
DCA-JAX,SUN,684
DCA-JFK,SUN,3721
DCA-CMH,SUN,806
DCA-MCI,SUN,715
DCA-LGA,SUN,7071
DCA-LAX,SUN,937
DCA-MSY,SUN,766
DCA-SDF,SUN,44
DCA-LAS,SUN,253
DCA-MIA,SUN,6590
DCA-MSP,SUN,1705
DCA-ACK,SUN,17
DCA-BNA,SUN,871
DCA-EWR,SUN,2485
DCA-MCO,SUN,5404
DCA-PBI,SUN,1323
DCA-PHL,SUN,28
DCA-PHX,SUN,1742
DCA-PIT,SUN,0
DCA-PWM,SUN,76
DCA-SLC,SUN,375
DCA-SFO,SUN,1513
DCA-RSW,SUN,895
DCA-STL,SUN,726
DCA-SYR,SUN,228
DCA-TPA,SUN,3078
DCA-PVD,SUN,21
DCA-HPN,SUN,16
DCA-HOU,SUN,767
SLC-ABQ,SUN,853
SLC-AUS,SUN,986
SLC-BWI,SUN,509
SLC-BTM,SUN,216
SLC-BIL,SUN,592
SLC-BUR,SUN,351
SLC-BOI,SUN,952
SLC-CNY,SUN,93
SLC-CPR,SUN,140
SLC-CDC,SUN,249
SLC-CLT,SUN,428
SLC-MDW,SUN,437
SLC-ORD,SUN,5192
SLC-CVG,SUN,641
SLC-COS,SUN,357
SLC-DFW,SUN,3875
SLC-DAL,SUN,77
SLC-MSN,SUN,40
SLC-HNL,SUN,644
SLC-DEN,SUN,7510
SLC-DSM,SUN,209
SLC-DTW,SUN,1227
SLC-EKO,SUN,874
SLC-OMA,SUN,790
SLC-FAT,SUN,700
SLC-SUN,SUN,418
SLC-BZN,SUN,812
SLC-BOS,SUN,392
SLC-IAH,SUN,4080
SLC-GCC,SUN,166
SLC-FCA,SUN,458
SLC-GJT,SUN,289
SLC-GTF,SUN,15
SLC-ATL,SUN,1873
SLC-FAR,SUN,220
SLC-HLN,SUN,447
SLC-IDA,SUN,643
SLC-IND,SUN,0
SLC-JAC,SUN,537
SLC-JFK,SUN,3862
SLC-SNA,SUN,1211
SLC-TWF,SUN,1066
SLC-MCI,SUN,233
SLC-LWS,SUN,58
SLC-LGB,SUN,1925
SLC-LAX,SUN,12161
SLC-MSY,SUN,120
SLC-EUG,SUN,263
SLC-LAS,SUN,5213
SLC-MEM,SUN,240
SLC-OAK,SUN,2468
SLC-MIA,SUN,362
SLC-MSP,SUN,787
SLC-MSO,SUN,268
SLC-BNA,SUN,916
SLC-EWR,SUN,240
SLC-SJC,SUN,879
SLC-ONT,SUN,701
SLC-MCO,SUN,1034
SLC-PSP,SUN,544
SLC-PHL,SUN,922
SLC-PHX,SUN,7629
SLC-PIH,SUN,495
SLC-PDX,SUN,2334
SLC-RAP,SUN,176
SLC-RNO,SUN,916
SLC-RDM,SUN,0
SLC-MFR,SUN,198
SLC-DCA,SUN,559
SLC-SMF,SUN,831
SLC-SAT,SUN,491
SLC-SAN,SUN,1350
SLC-SFO,SUN,6353
SLC-SEA,SUN,2668
SLC-RKS,SUN,0
SLC-GEG,SUN,768
SLC-SGU,SUN,741
SLC-STL,SUN,283
SLC-TPA,SUN,45
SLC-ANC,SUN,49
SLC-PSC,SUN,587
SLC-TUS,SUN,447
SLC-TUL,SUN,206
SLC-VEL,SUN,0
SLC-OKC,SUN,1132
SLC-WYS,SUN,43
SLC-COD,SUN,0
SAN-ABQ,SUN,307
SAN-AUS,SUN,1402
SAN-BWI,SUN,897
SAN-BOI,SUN,510
SAN-CLT,SUN,304
SAN-MDW,SUN,1005
SAN-ORD,SUN,3383
SAN-CVG,SUN,0
SAN-DFW,SUN,8728
SAN-DAL,SUN,1424
SAN-HNL,SUN,560
SAN-DEN,SUN,5173
SAN-DTW,SUN,430
SAN-FAT,SUN,601
SAN-BOS,SUN,1463
SAN-IAH,SUN,2305
SAN-ATL,SUN,571
SAN-JFK,SUN,3541
SAN-MCI,SUN,1068
SAN-LAX,SUN,8602
SAN-MSY,SUN,649
SAN-LAS,SUN,7647
SAN-OAK,SUN,5871
SAN-MIA,SUN,382
SAN-MSP,SUN,695
SAN-BNA,SUN,313
SAN-EWR,SUN,566
SAN-SJC,SUN,5289
SAN-MCO,SUN,750
SAN-PHL,SUN,834
SAN-PHX,SUN,8281
SAN-PDX,SUN,629
SAN-RNO,SUN,1727
SAN-SMF,SUN,3701
SAN-SLC,SUN,750
SAN-SAT,SUN,1028
SAN-SFO,SUN,18993
SAN-SEA,SUN,1932
SAN-STL,SUN,281
SAN-TUS,SUN,1295
SAN-IAD,SUN,1300
SAN-HOU,SUN,479
SFO-ABQ,SUN,464
SFO-ASE,SUN,799
SFO-AUS,SUN,4786
SFO-BWI,SUN,294
SFO-BUR,SUN,2700
SFO-BOI,SUN,2386
SFO-ACV,SUN,2396
SFO-CLT,SUN,1482
SFO-MDW,SUN,825
SFO-ORD,SUN,11269
SFO-CVG,SUN,203
SFO-COS,SUN,22
SFO-CLE,SUN,986
SFO-DFW,SUN,9883
SFO-DAL,SUN,3047
SFO-MSN,SUN,69
SFO-HNL,SUN,4442
SFO-DEN,SUN,12990
SFO-DTW,SUN,843
SFO-KOA,SUN,1283
SFO-FLL,SUN,3659
SFO-FAT,SUN,1677
SFO-SUN,SUN,183
SFO-BZN,SUN,398
SFO-BOS,SUN,6013
SFO-MKE,SUN,855
SFO-IAH,SUN,7793
SFO-ATL,SUN,2817
SFO-IND,SUN,883
SFO-CEC,SUN,211
SFO-JAC,SUN,669
SFO-JFK,SUN,17921
SFO-SNA,SUN,5391
SFO-OGG,SUN,2101
SFO-MCI,SUN,1302
SFO-LIH,SUN,824
SFO-LGB,SUN,2161
SFO-LAX,SUN,45136
SFO-MSY,SUN,464
SFO-EUG,SUN,3597
SFO-MMH,SUN,360
SFO-LAS,SUN,19142
SFO-BFL,SUN,1103
SFO-MIA,SUN,2090
SFO-MSP,SUN,2046
SFO-MSO,SUN,36
SFO-MRY,SUN,897
SFO-MTJ,SUN,65
SFO-EWR,SUN,5484
SFO-XNA,SUN,430
SFO-ONT,SUN,3448
SFO-MCO,SUN,1003
SFO-PSP,SUN,2276
SFO-PHL,SUN,2462
SFO-PHX,SUN,9256
SFO-PIT,SUN,358
SFO-PDX,SUN,3952
SFO-RDU,SUN,408
SFO-RDD,SUN,1252
SFO-RNO,SUN,3476
SFO-RDM,SUN,1481
SFO-MFR,SUN,2454
SFO-DCA,SUN,783
SFO-SMF,SUN,2954
SFO-SLC,SUN,5844
SFO-SAT,SUN,723
SFO-SAN,SUN,15632
SFO-SBP,SUN,1580
SFO-SBA,SUN,4117
SFO-SMX,SUN,837
SFO-SEA,SUN,8887
SFO-OTH,SUN,1116
SFO-STL,SUN,2433
SFO-ANC,SUN,256
SFO-PSC,SUN,655
SFO-TUS,SUN,1859
SFO-IAD,SUN,4637
SFO-OKC,SUN,951
SEA-ABQ,SUN,0
SEA-AUS,SUN,62
SEA-BWI,SUN,561
SEA-BIL,SUN,0
SEA-BOI,SUN,1061
SEA-CLT,SUN,718
SEA-MDW,SUN,1446
SEA-ORD,SUN,3028
SEA-CVG,SUN,39
SEA-COS,SUN,700
SEA-CLE,SUN,135
SEA-DFW,SUN,4370
SEA-DAL,SUN,739
SEA-HNL,SUN,2346
SEA-DEN,SUN,7726
SEA-DTW,SUN,1211
SEA-KOA,SUN,0
SEA-OMA,SUN,541
SEA-FAI,SUN,104
SEA-FAT,SUN,1601
SEA-BZN,SUN,698
SEA-BOS,SUN,1837
SEA-MKE,SUN,235
SEA-IAH,SUN,1898
SEA-ATL,SUN,2252
SEA-JAC,SUN,30
SEA-JFK,SUN,4893
SEA-SNA,SUN,978
SEA-JNU,SUN,199
SEA-OGG,SUN,742
SEA-MCI,SUN,112
SEA-KTN,SUN,279
SEA-LGB,SUN,836
SEA-LAX,SUN,6408
SEA-LAS,SUN,3614
SEA-OAK,SUN,3486
SEA-MIA,SUN,1053
SEA-MSP,SUN,1524
SEA-MSO,SUN,33
SEA-BNA,SUN,128
SEA-EWR,SUN,1272
SEA-SJC,SUN,3079
SEA-ONT,SUN,177
SEA-MCO,SUN,26
SEA-PSP,SUN,170
SEA-PHL,SUN,505
SEA-PHX,SUN,5472
SEA-PDX,SUN,2157
SEA-SMF,SUN,2569
SEA-SLC,SUN,2991
SEA-SAN,SUN,1067
SEA-SFO,SUN,9614
SEA-SBA,SUN,522
SEA-SIT,SUN,259
SEA-GEG,SUN,1902
SEA-STL,SUN,86
SEA-ANC,SUN,2511
SEA-PSC,SUN,443
SEA-TUS,SUN,46
SEA-IAD,SUN,746
SEA-OKC,SUN,55
SEA-HOU,SUN,97
SEA-HDN,SUN,495
TPA-CAK,SUN,722
TPA-ALB,SUN,575
TPA-ACY,SUN,603
TPA-AUS,SUN,259
TPA-BWI,SUN,3065
TPA-BHM,SUN,698
TPA-FNT,SUN,325
TPA-BDL,SUN,1722
TPA-BUF,SUN,1246
TPA-CLT,SUN,3338
TPA-MDW,SUN,1546
TPA-ORD,SUN,3839
TPA-CVG,SUN,46
TPA-CLE,SUN,1672
TPA-DFW,SUN,4695
TPA-DAL,SUN,575
TPA-DEN,SUN,1538
TPA-DTW,SUN,3069
TPA-FLL,SUN,2173
TPA-BOS,SUN,2087
TPA-MKE,SUN,581
TPA-IAH,SUN,3709
TPA-GRR,SUN,242
TPA-ROC,SUN,701
TPA-ATL,SUN,6802
TPA-IND,SUN,1813
TPA-DAY,SUN,147
TPA-JFK,SUN,7484
TPA-CMH,SUN,721
TPA-MCI,SUN,416
TPA-LGA,SUN,4216
TPA-ISP,SUN,1155
TPA-LAX,SUN,1392
TPA-MSY,SUN,1543
TPA-SDF,SUN,316
TPA-MHT,SUN,561
TPA-LAS,SUN,538
TPA-MEM,SUN,292
TPA-MIA,SUN,4963
TPA-MSP,SUN,1262
TPA-BNA,SUN,1190
TPA-EWR,SUN,4401
TPA-PHL,SUN,3358
TPA-PHX,SUN,1022
TPA-PIT,SUN,1849
TPA-RDU,SUN,998
TPA-DCA,SUN,3553
TPA-SLC,SUN,0
TPA-SAT,SUN,213
TPA-STL,SUN,961
TPA-PVD,SUN,846
TPA-TTN,SUN,0
TPA-IAD,SUN,1350
TPA-HPN,SUN,835
TPA-HOU,SUN,1753
HOU-ABQ,SUN,1968
HOU-AUS,SUN,1933
HOU-BWI,SUN,1067
HOU-BHM,SUN,1169
HOU-CHS,SUN,692
HOU-CLT,SUN,710
HOU-MDW,SUN,2775
HOU-CRP,SUN,2010
HOU-DFW,SUN,3336
HOU-DAL,SUN,11077
HOU-DEN,SUN,2054
HOU-ELP,SUN,1198
HOU-FLL,SUN,1481
HOU-BOS,SUN,2570
HOU-GSP,SUN,370
HOU-ATL,SUN,4975
HOU-IND,SUN,908
HOU-JAX,SUN,823
HOU-JFK,SUN,1112
HOU-SNA,SUN,298
HOU-MCI,SUN,1288
HOU-LGA,SUN,1268
HOU-LAX,SUN,2728
HOU-MSY,SUN,3642
HOU-LBB,SUN,0
HOU-LAS,SUN,1327
HOU-MEM,SUN,1364
HOU-OAK,SUN,895
HOU-MAF,SUN,1275
HOU-BNA,SUN,2024
HOU-EWR,SUN,2184
HOU-ECP,SUN,525
HOU-MCO,SUN,3870
HOU-PNS,SUN,505
HOU-PHX,SUN,1899
HOU-PIT,SUN,600
HOU-PDX,SUN,57
HOU-RDU,SUN,555
HOU-DCA,SUN,1453
HOU-SAT,SUN,1837
HOU-SAN,SUN,748
HOU-SEA,SUN,182
HOU-STL,SUN,2151
HOU-TPA,SUN,2440
HOU-TUL,SUN,1380
HOU-HRL,SUN,2411
HOU-OKC,SUN,1928
BWI-ALB,THU,3200
BWI-ABQ,THU,853
BWI-AUS,THU,903
BWI-LIT,THU,663
BWI-BHM,THU,1595
BWI-FNT,THU,930
BWI-BDL,THU,4850
BWI-BUF,THU,4649
BWI-CHS,THU,3032
BWI-CLT,THU,6803
BWI-MDW,THU,3687
BWI-ORD,THU,7716
BWI-CLE,THU,2602
BWI-DFW,THU,5280
BWI-DAL,THU,2418
BWI-DEN,THU,3528
BWI-DTW,THU,3976
BWI-FLL,THU,9316
BWI-BOS,THU,11072
BWI-MKE,THU,2019
BWI-IAH,THU,2319
BWI-GRR,THU,972
BWI-ROC,THU,1415
BWI-GSP,THU,680
